Average Board Evaluation,Average Material Threatened,Black,BlackElo,BlackTeam,BlackTeamCountry,Check Count,Date,ECO,Event,EventCategory,EventCountry,EventDate,EventRounds,EventType,FEN,Gambit Count,Move Count,PlyCount,Result,Round,SetUp,Site,Source,SourceDate,White,WhiteElo,WhiteTeam,WhiteTeamCountry,Aggressive
6.65,1.891304348,"Flear, Glenn C",2480,,,1,1987.??.??,A11,Szirak Interzonal,,,,,,,1,46,,1/2-1/2,13,,Szirak,,,"Andersson, Ulf",2600,,,0
7.326829268,2.12195122,"Andersson, Ulf",2600,,,0,1987.??.??,A04,Szirak Interzonal,,,,,,,1,41,,1/2-1/2,14,,Szirak,,,"Todorcevic, Miodrag",2475,,,0
6.883333333,2.444444444,"Ljubojevic, Ljubomir",2625,,,0,1987.??.??,E57,Szirak Interzonal,,,,,,,0,18,,1/2-1/2,15,,Szirak,,,"Andersson, Ulf",2600,,,0
5.636585366,1.780487805,"Andersson, Ulf",2600,,,1,1987.??.??,E43,Szirak Interzonal,,,,,,,2,41,,0-1,16,,Szirak,,,"Milos, Gilberto",2495,,,0
7.354347826,1.913043478,"Benjamin, Joel",2575,,,1,1987.??.??,A17,Szirak Interzonal,,,,,,,1,46,,1/2-1/2,17,,Szirak,,,"Andersson, Ulf",2600,,,0
6.488333333,1.3,"Andersson, Ulf",2600,,,1,1987.??.??,D36,Tilburg,,,,,,,1,60,,1/2-1/2,?,,Tilburg,,,"Timman, Jan H",2630,,,0
3.233333333,1.456140351,"Andersson, Ulf",2600,,,2,1987.??.??,C07,Tilburg,,,,,,,4,57,,1/2-1/2,?,,Tilburg,,,"Sokolov, Andrei",2635,,,0
6.683333333,1,"Huebner, Robert",2610,,,1,1987.??.??,D27,Tilburg,,,,,,,0,12,,1/2-1/2,?,,Tilburg,,,"Andersson, Ulf",2600,,,0
6.670588235,1.558823529,"Andersson, Ulf",2600,,,3,1987.??.??,E11,Tilburg,,,,,,,1,34,,1/2-1/2,?,,Tilburg,,,"Nikolic, Predrag",2620,,,0
4.836585366,1,"Andersson, Ulf",2600,,,4,1987.??.??,B81,Tilburg,,,,,,,2,41,,1/2-1/2,?,,Tilburg,,,"Ljubojevic, Ljubomir",2625,,,0
6.682352941,1.607843137,"Andersson, Ulf",2600,,,2,1987.??.??,E06,Tilburg,,,,,,,2,51,,1/2-1/2,?,,Tilburg,,,"Kortschnoj, Viktor",2630,,,0
5.059322034,1.389830508,"Andersson, Ulf",2600,,,6,1987.??.??,E11,Tilburg,,,,,,,4,59,,1/2-1/2,?,,Tilburg,,,"Jussupow, Artur",2635,,,0
7.2925,1.425,"Andersson, Ulf",2600,,,3,1987.??.??,B49,Tilburg,,,,,,,2,40,,1/2-1/2,?,,Tilburg,,,"Huebner, Robert",2610,,,0
4.801886792,1.150943396,"Timman, Jan H",2630,,,3,1987.??.??,A34,Tilburg,,,,,,,4,53,,1/2-1/2,?,,Tilburg,,,"Andersson, Ulf",2600,,,0
6.4,1.151515152,"Sokolov, Andrei",2635,,,0,1987.??.??,A30,Tilburg,,,,,,,3,33,,1/2-1/2,?,,Tilburg,,,"Andersson, Ulf",2600,,,0
8.188235294,0.941176471,"Nikolic, Predrag",2620,,,0,1987.??.??,A25,Tilburg,,,,,,,2,17,,1/2-1/2,?,,Tilburg,,,"Andersson, Ulf",2600,,,0
5.809090909,0.909090909,"Ljubojevic, Ljubomir",2625,,,0,1987.??.??,A38,Tilburg,,,,,,,2,22,,1/2-1/2,?,,Tilburg,,,"Andersson, Ulf",2600,,,0
5.8275,2.225,"Kortschnoj, Viktor",2630,,,0,1987.??.??,A13,Tilburg,,,,,,,0,40,,0-1,?,,Tilburg,,,"Andersson, Ulf",2600,,,0
6.552631579,0.736842105,"Jussupow, Artur",2635,,,0,1987.??.??,D47,Tilburg,,,,,,,1,19,,1/2-1/2,?,,Tilburg,,,"Andersson, Ulf",2600,,,0
6.984,2.48,"Miles, Anthony J",2565,,,0,1987.??.??,A34,Hoogovens,,,,,,,2,25,,1/2-1/2,?,,Wijk aan Zee,,,"Andersson, Ulf",2600,,,0
7.258536585,2.317073171,"Andersson, Ulf",2600,,,2,1987.??.??,D53,Hoogovens,,,,,,,1,41,,0-1,?,,Wijk aan Zee,,,"Van der Sterren, Paul",2520,,,0
5.983333333,0.75,"Andersson, Ulf",2600,,,0,1987.??.??,D53,Hoogovens,,,,,,,0,12,,1/2-1/2,?,,Wijk aan Zee,,,"Olafsson, Helgi",2550,,,0
7.188461538,1.576923077,"Andersson, Ulf",2600,,,0,1987.??.??,D55,Hoogovens,,,,,,,1,26,,1/2-1/2,?,,Wijk aan Zee,,,"Ljubojevic, Ljubomir",2620,,,0
7.997619048,0.976190476,"Andersson, Ulf",2600,,,4,1987.??.??,E04,Hoogovens,,,,,,,1,42,,1/2-1/2,?,,Wijk aan Zee,,,"Flear, Glenn C",2495,,,0
7.418918919,1.486486486,"Zapata, Alonso",2505,,,0,1987.??.??,A43,Hoogovens,,,,,,,1,37,,Jan-00,?,,Wijk aan Zee,,,"Andersson, Ulf",2600,,,0
7.131707317,1.512195122,"Hulak, Krunoslav",2540,,,0,1987.??.??,D79,Hoogovens,,,,,,,0,41,,Jan-00,?,,Wijk aan Zee,,,"Andersson, Ulf",2600,,,0
6.738461538,0.461538462,"Kortschnoj, Viktor",2625,,,0,1987.??.??,A41,Hoogovens,,,,,,,0,26,,1/2-1/2,?,,Wijk aan Zee,,,"Andersson, Ulf",2600,,,0
7.106451613,2.032258065,"Andersson, Ulf",2600,,,4,1987.??.??,B46,Hoogovens,,,,,,,2,31,,1/2-1/2,?,,Wijk aan Zee,,,"Van der Wiel, John TH",2590,,,0
6.263636364,0.878787879,"Nogueiras, Jesus",2565,,,0,1987.??.??,D35,Hoogovens,,,,,,,0,33,,1/2-1/2,?,,Wijk aan Zee,,,"Andersson, Ulf",2600,,,0
6.263157895,0.947368421,"Short, Nigel D",2615,,,1,1987.??.??,D55,Hoogovens,,,,,,,0,19,,1/2-1/2,?,,Wijk aan Zee,,,"Andersson, Ulf",2600,,,0
6.268181818,1.954545455,"Sosonko, Gennadi",2530,,,0,1987.??.??,D38,Hoogovens,,,,,,,1,22,,1/2-1/2,?,,Wijk aan Zee,,,"Andersson, Ulf",2600,,,0
6.576363636,1.163636364,"Andersson, Ulf",2600,,,3,1987.??.??,D35,Hoogovens,,,,,,,3,55,,1/2-1/2,?,,Wijk aan Zee,,,"Gutman, Lev",2530,,,0
9.035135135,0.837837838,"Andersson, Ulf",2605,,,0,1988.??.??,D36,World Cup,,,,,,,1,37,,Jan-00,?,,Belfort,,,"Kasparov, Gary",2750,,,0
4.133766234,0.844155844,"Andersson, Ulf",2605,,,4,1988.??.??,E11,World Cup,,,,,,,6,77,,1/2-1/2,?,,Belfort,,,"Karpov, Anatoly",2715,,,0
7.370967742,2.064516129,"Andersson, Ulf",2605,,,0,1988.??.??,A28,World Cup,,,,,,,2,31,,1/2-1/2,?,,Belfort,,,"Ribli, Zoltan",2620,,,0
7.6,1.25,"Andersson, Ulf",2605,,,0,1988.??.??,C09,World Cup,,,,,,,1,24,,1/2-1/2,?,,Belfort,,,"Ljubojevic, Ljubomir",2610,,,0
5.961111111,1.777777778,"Andersson, Ulf",2605,,,0,1988.??.??,B47,World Cup,,,,,,,0,18,,Jan-00,?,,Belfort,,,"Ehlvest, Jaan",2585,,,0
5.258823529,1.823529412,"Speelman, Jonathan S",2625,,,1,1988.??.??,A14,World Cup,,,,,,,1,34,,1/2-1/2,?,,Belfort,,,"Andersson, Ulf",2605,,,0
4.919047619,1.222222222,"Sokolov, Andrei",2595,,,9,1988.??.??,E03,World Cup,,,,,,,0,63,,1/2-1/2,?,,Belfort,,,"Andersson, Ulf",2605,,,0
6.801851852,1.796296296,"Short, Nigel D",2630,,,3,1988.??.??,D55,World Cup,,,,,,,2,54,,1/2-1/2,?,,Belfort,,,"Andersson, Ulf",2605,,,0
6.056097561,1.536585366,"Nogueiras, Jesus",2560,,,1,1988.??.??,A34,World Cup,,,,,,,3,41,,1/2-1/2,?,,Belfort,,,"Andersson, Ulf",2605,,,0
6.163157895,0.921052632,"Huebner, Robert",2595,,,1,1988.??.??,D02,World Cup,,,,,,,3,38,,1/2-1/2,?,,Belfort,,,"Andersson, Ulf",2605,,,0
6.732432432,2.27027027,"Hjartarson, Johann",2595,,,0,1988.??.??,A30,World Cup,,,,,,,3,37,,0-1,?,,Belfort,,,"Andersson, Ulf",2605,,,0
7.524590164,1.68852459,"Beliavsky, Alexander G",2645,,,0,1988.??.??,D14,World Cup,,,,,,,3,61,,1/2-1/2,?,,Belfort,,,"Andersson, Ulf",2605,,,0
6.122727273,0.727272727,"Andersson, Ulf",2605,,,2,1988.??.??,E11,World Cup,,,,,,,0,22,,1/2-1/2,?,,Belfort,,,"Spassky, Boris V",2565,,,0
6.85,1.636363636,"Andersson, Ulf",2605,,,3,1988.??.??,E11,World Cup,,,,,,,0,22,,1/2-1/2,?,,Belfort,,,"Jussupow, Artur",2620,,,0
6.1375,1.525,"Andersson, Ulf",2605,,,0,1988.??.??,D53,World Cup,,,,,,,2,40,,0-1,?,,Belfort,,,"Timman, Jan H",2675,,,0
5.9775,1.875,"Beliavsky, Alexander G",2645,,,2,1988.??.??,D14,World Cup,,,,,,,2,40,,1/2-1/2,?,,Brussels,,,"Andersson, Ulf",2605,,,0
6.5125,2,"Nikolic, Predrag",2630,,,0,1988.??.??,D20,World Cup,,,,,,,2,32,,1/2-1/2,?,,Brussels,,,"Andersson, Ulf",2605,,,0
5.693333333,0.983333333,"Nunn, John DM",2615,,,1,1988.??.??,D79,World Cup,,,,,,,2,60,,1/2-1/2,?,,Brussels,,,"Andersson, Ulf",2605,,,0
7.108571429,1.542857143,"Ljubojevic, Ljubomir",2610,,,1,1988.??.??,A35,World Cup,,,,,,,3,35,,1/2-1/2,?,,Brussels,,,"Andersson, Ulf",2605,,,0
5.415909091,1.022727273,"Sax, Gyula",2610,,,1,1988.??.??,A30,World Cup,,,,,,,4,44,,1/2-1/2,?,,Brussels,,,"Andersson, Ulf",2605,,,0
6.796969697,2.090909091,"Seirawan, Yasser",2595,,,1,1988.??.??,D02,World Cup,,,,,,,1,33,,Jan-00,?,,Brussels,,,"Andersson, Ulf",2605,,,0
5.0075,1.625,"Andersson, Ulf",2605,,,3,1988.??.??,D53,World Cup,,,,,,,2,40,,0-1,?,,Brussels,,,"Kortschnoj, Viktor",2640,,,0
4.845901639,1.016393443,"Salov, Valery",2595,,,4,1988.??.??,E11,World Cup,,,,,,,4,61,,1/2-1/2,?,,Brussels,,,"Andersson, Ulf",2605,,,0
5.310416667,1.354166667,"Winants, Luc",2465,,,2,1988.??.??,A38,World Cup,,,,,,,2,48,,1/2-1/2,?,,Brussels,,,"Andersson, Ulf",2605,,,0
6.116666667,1.583333333,"Tal, Mihail",2630,,,2,1988.??.??,E05,World Cup,,,,,,,0,36,,1/2-1/2,?,,Brussels,,,"Andersson, Ulf",2605,,,0
5.568852459,1.245901639,"Andersson, Ulf",2605,,,4,1988.??.??,E11,World Cup,,,,,,,2,61,,1/2-1/2,?,,Brussels,,,"Karpov, Anatoly",2715,,,0
4.819047619,1.285714286,"Andersson, Ulf",2605,,,2,1988.??.??,E11,World Cup,,,,,,,1,21,,1/2-1/2,?,,Brussels,,,"Nogueiras, Jesus",2560,,,0
6.69787234,1.042553191,"Andersson, Ulf",2605,,,2,1988.??.??,E11,World Cup,,,,,,,2,47,,1/2-1/2,?,,Brussels,,,"Portisch, Lajos",2610,,,0
6.464516129,1.290322581,"Andersson, Ulf",2605,,,0,1988.??.??,A47,World Cup,,,,,,,1,31,,1/2-1/2,?,,Brussels,,,"Timman, Jan H",2675,,,0
5.716666667,1.291666667,"Andersson, Ulf",2605,,,2,1988.??.??,E11,World Cup,,,,,,,1,24,,1/2-1/2,?,,Brussels,,,"Speelman, Jonathan S",2625,,,0
9.275,1.875,"Andersson, Ulf",2605,,,0,1988.??.??,C11,World Cup,,,,,,,0,16,,1/2-1/2,?,,Brussels,,,"Sokolov, Andrei",2595,,,0
7.142857143,1.6,"Andersson, Ulf",2605,,,4,1988.??.??,C11,Haninge,,,,,,,1,35,,1/2-1/2,?,,Haninge,,,"Wedberg, Tom",2475,,,0
5.185714286,1.19047619,"Schussler, Harry",2490,,,0,1988.??.??,D58,Haninge,,,,,,,1,21,,1/2-1/2,?,,Haninge,,,"Andersson, Ulf",2605,,,0
7.086956522,0.956521739,"Kortschnoj, Viktor",2640,,,0,1988.??.??,D26,Haninge,,,,,,,0,23,,1/2-1/2,?,,Haninge,,,"Andersson, Ulf",2605,,,0
5.8875,1.625,"Karlsson, Lars",2510,,,0,1988.??.??,A81,Haninge,,,,,,,1,16,,1/2-1/2,?,,Haninge,,,"Andersson, Ulf",2605,,,0
5.181081081,1,"Chiburdanidze, Maia",2560,,,7,1988.??.??,D02,Haninge,,,,,,,2,37,,1/2-1/2,?,,Haninge,,,"Andersson, Ulf",2605,,,0
7.847826087,2.086956522,"Agdestein, Simen",2560,,,1,1988.??.??,A16,Haninge,,,,,,,0,46,,Jan-00,?,,Haninge,,,"Andersson, Ulf",2605,,,0
7.130769231,0.846153846,"Andersson, Ulf",2605,,,0,1988.??.??,A46,Haninge,,,,,,,0,39,,0-1,?,,Haninge,,,"Barlov, Dragan",2520,,,0
6.193333333,0.4,"Andersson, Ulf",2605,,,2,1988.??.??,E11,Haninge,,,,,,,0,15,,1/2-1/2,?,,Haninge,,,"Sosonko, Gennadi",2535,,,0
7.348717949,1.205128205,"Andersson, Ulf",2605,,,0,1988.??.??,C11,Haninge,,,,,,,2,39,,0-1,?,,Haninge,,,"Chandler, Murray G",2590,,,0
5.591666667,0.416666667,"Andersson, Ulf",2605,,,2,1988.??.??,E11,Haninge,,,,,,,0,12,,1/2-1/2,?,,Haninge,,,"Pinter, Jozsef",2570,,,0
5.768085106,1.489361702,"Andersson, Ulf",2605,,,0,1988.??.??,E05,Haninge,,,,,,,3,47,,1/2-1/2,?,,Haninge,,,"Polugaevsky, Lev",2575,,,0
7.906896552,1.482758621,"Beliavsky, Alexander G",2645,,,2,1988.??.??,D55,Madrid rapid,,,,,,,0,29,,1/2-1/2,1,,Madrid,,,"Andersson, Ulf",2605,,,0
3.88375,1.55,"Andersson, Ulf",2605,,,5,1988.??.??,D37,Madrid rapid,,,,,,,2,80,,1/2-1/2,2,,Madrid,,,"Gurevich, Mikhail",2625,,,0
6.254901961,1.549019608,"Psakhis, Lev",2550,,,6,1988.??.??,A46,Madrid rapid,,,,,,,0,51,,Jan-00,3,,Madrid,,,"Andersson, Ulf",2605,,,0
5.190322581,2.35483871,"Andersson, Ulf",2605,,,0,1988.??.??,D35,Madrid rapid,,,,,,,0,31,,Jan-00,4,,Madrid,,,"Chernin, Alexander",2560,,,0
7.697916667,1.75,"Dolmatov, Sergey",2565,,,1,1988.??.??,A90,Madrid rapid,,,,,,,3,48,,1/2-1/2,5,,Madrid,,,"Andersson, Ulf",2605,,,0
3.980357143,0.571428571,"Andersson, Ulf",2605,,,7,1988.??.??,A37,Madrid rapid,,,,,,,1,56,,0-1,6,,Madrid,,,"Azmaiparashvili, Zurab",2540,,,0
6.569230769,1.615384615,"Kasparov, Gary",2750,,,4,1988.??.??,A87,Madrid rapid,,,,,,,3,65,,1/2-1/2,7,,Madrid,,,"Andersson, Ulf",2605,,,0
5.083333333,1.354166667,"Andersson, Ulf",2605,,,4,1988.??.??,C07,Madrid rapid,,,,,,,3,48,,1/2-1/2,8,,Madrid,,,"Sokolov, Andrei",2595,,,0
5.955932203,1.627118644,"Andersson, Ulf",2625,,,1,1988.??.??,D35,Reggio Emilia8889,,,,,,,1,59,,Jan-00,?,,Reggio Emilia,,,"Gurevich, Mikhail",2630,,,0
6.079487179,0.948717949,"Andersson, Ulf",2625,,,2,1988.??.??,C07,Reggio Emilia8889,,,,,,,2,39,,1/2-1/2,?,,Reggio Emilia,,,"Anand, Viswanathan",2555,,,0
7.503448276,0.896551724,"Ribli, Zoltan",2630,,,1,1988.??.??,A30,Reggio Emilia8889,,,,,,,1,29,,1/2-1/2,?,,Reggio Emilia,,,"Andersson, Ulf",2625,,,0
5.742,1.26,"Ivanchuk, Vassily",2625,,,1,1988.??.??,A38,Reggio Emilia8889,,,,,,,3,50,,1/2-1/2,?,,Reggio Emilia,,,"Andersson, Ulf",2625,,,0
6.7875,0.5,"Ehlvest, Jaan",2580,,,1,1988.??.??,D14,Reggio Emilia8889,,,,,,,1,16,,1/2-1/2,?,,Reggio Emilia,,,"Andersson, Ulf",2625,,,0
6.34375,0.666666667,"Damljanovic, Branko",2565,,,1,1988.??.??,A16,Reggio Emilia8889,,,,,,,3,48,,Jan-00,?,,Reggio Emilia,,,"Andersson, Ulf",2625,,,0
5.48,1.9,"Andersson, Ulf",2625,,,3,1988.??.??,C11,Reggio Emilia8889,,,,,,,3,50,,0-1,?,,Reggio Emilia,,,"Sax, Gyula",2600,,,0
7.879411765,1.617647059,"Andersson, Ulf",2625,,,0,1988.??.??,D36,Reggio Emilia8889,,,,,,,3,34,,1/2-1/2,?,,Reggio Emilia,,,"Georgiev, Kiril",2595,,,0
6.359090909,1.257575758,"Andersson, Ulf",2625,,,2,1988.??.??,E48,Reggio Emilia8889,,,,,,,4,66,,0-1,?,,Reggio Emilia,,,"Sokolov, Ivan",2570,,,0
5.394736842,1.052631579,"Tal, Mihail",2610,,,0,1988.??.??,A30,World Cup,,,,,,,0,19,,1/2-1/2,?,,Reykjavik,,,"Andersson, Ulf",2625,,,0
7.2925,2.3,"Sokolov, Andrei",2600,,,0,1988.??.??,D65,World Cup,,,,,,,2,40,,Jan-00,?,,Reykjavik,,,"Andersson, Ulf",2625,,,0
8.075757576,0.606060606,"Andersson, Ulf",2625,,,2,1988.??.??,E11,World Cup,,,,,,,2,33,,Jan-00,?,,Reykjavik,,,"Timman, Jan H",2660,,,0
7.225,2.7,"Andersson, Ulf",2625,,,0,1988.??.??,B25,World Cup,,,,,,,2,20,,1/2-1/2,?,,Reykjavik,,,"Spassky, Boris V",2560,,,0
6.777419355,1.64516129,"Andersson, Ulf",2625,,,0,1988.??.??,A07,World Cup,,,,,,,2,31,,1/2-1/2,?,,Reykjavik,,,"Ribli, Zoltan",2630,,,0
8.572,1.68,"Andersson, Ulf",2625,,,0,1988.??.??,C11,World Cup,,,,,,,0,25,,1/2-1/2,?,,Reykjavik,,,"Kortschnoj, Viktor",2595,,,0
5.993023256,0.790697674,"Andersson, Ulf",2625,,,0,1988.??.??,D36,World Cup,,,,,,,2,43,,Jan-00,?,,Reykjavik,,,"Kasparov, Gary",2760,,,0
7.14375,0.8125,"Andersson, Ulf",2625,,,0,1988.??.??,A46,World Cup,,,,,,,0,16,,1/2-1/2,?,,Reykjavik,,,"Jussupow, Artur",2620,,,0
4.566666667,1.666666667,"Andersson, Ulf",2625,,,2,1988.??.??,E11,World Cup,,,,,,,0,9,,1/2-1/2,?,,Reykjavik,,,"Hjartarson, Johann",2610,,,0
4.22,1.533333333,"Andersson, Ulf",2625,,,2,1988.??.??,D41,World Cup,,,,,,,1,15,,1/2-1/2,?,,Reykjavik,,,"Ehlvest, Jaan",2580,,,0
5.876190476,0.761904762,"Sax, Gyula",2600,,,0,1988.??.??,A34,World Cup,,,,,,,0,21,,1/2-1/2,?,,Reykjavik,,,"Andersson, Ulf",2625,,,0
5.733333333,1.222222222,"Speelman, Jonathan S",2645,,,0,1988.??.??,A30,World Cup,,,,,,,0,36,,1/2-1/2,?,,Reykjavik,,,"Andersson, Ulf",2625,,,0
5.258536585,2.12195122,"Portisch, Lajos",2630,,,6,1988.??.??,D59,World Cup,,,,,,,1,41,,1/2-1/2,?,,Reykjavik,,,"Andersson, Ulf",2625,,,0
6.629508197,1.37704918,"Petursson, Margeir",2530,,,4,1988.??.??,E12,World Cup,,,,,,,4,61,,Jan-00,?,,Reykjavik,,,"Andersson, Ulf",2625,,,0
7.733333333,0.291666667,"Nunn, John DM",2620,,,0,1988.??.??,D79,World Cup,,,,,,,0,24,,1/2-1/2,?,,Reykjavik,,,"Andersson, Ulf",2625,,,0
5.693103448,0.793103448,"Nikolic, Predrag",2585,,,3,1988.??.??,A21,World Cup,,,,,,,3,29,,1/2-1/2,?,,Reykjavik,,,"Andersson, Ulf",2625,,,0
7.044444444,1.361111111,"Beliavsky, Alexander G",2665,,,1,1988.??.??,D26,World Cup,,,,,,,1,36,,1/2-1/2,?,,Reykjavik,,,"Andersson, Ulf",2625,,,0
5.626086957,1.434782609,"Andersson, Ulf",2625,,,4,1988.??.??,E39,Thessaloniki ol (Men),,,,,,,2,46,,0-1,2,,Thessaloniki,,,"Yrjola, Jouni",2455,,,0
6.011904762,1.333333333,"Andersson, Ulf",2625,,,0,1988.??.??,A46,Thessaloniki ol (Men),,,,,,,1,42,,1/2-1/2,4,,Thessaloniki,,,"Ardiansyah, Haji",2460,,,0
7.717857143,1.964285714,"Hansen, Curt",2520,,,1,1988.??.??,D14,Thessaloniki ol (Men),,,,,,,4,28,,1/2-1/2,5,,Thessaloniki,,,"Andersson, Ulf",2625,,,0
5.554166667,1.666666667,"Ribli, Zoltan",2630,,,0,1988.??.??,A46,Thessaloniki ol (Men),,,,,,,1,24,,1/2-1/2,6,,Thessaloniki,,,"Andersson, Ulf",2625,,,0
7.626415094,1.094339623,"Andersson, Ulf",2625,,,2,1988.??.??,E11,Thessaloniki ol (Men),,,,,,,3,53,,Jan-00,7,,Thessaloniki,,,"Karpov, Anatoly",2725,,,0
4.733333333,1.3,"Andersson, Ulf",2625,,,4,1988.??.??,E14,Thessaloniki ol (Men),,,,,,,0,30,,1/2-1/2,8,,Thessaloniki,,,"Nogueiras, Jesus",2550,,,0
7.308108108,2.054054054,"Short, Nigel D",2665,,,0,1988.??.??,D58,Thessaloniki ol (Men),,,,,,,1,37,,0-1,9,,Thessaloniki,,,"Andersson, Ulf",2625,,,0
6.56,1,"Andersson, Ulf",2625,,,0,1988.??.??,E65,Thessaloniki ol (Men),,,,,,,1,30,,1/2-1/2,10,,Thessaloniki,,,"Ljubojevic, Ljubomir",2600,,,0
7.933333333,1.916666667,"Spassky, Boris V",2560,,,1,1988.??.??,E11,Thessaloniki ol (Men),,,,,,,1,24,,1/2-1/2,11,,Thessaloniki,,,"Andersson, Ulf",2625,,,0
6.952631579,2.894736842,"Sosonko, Gennadi",2540,,,0,1988.??.??,A22,Thessaloniki ol (Men),,,,,,,0,19,,1/2-1/2,13,,Thessaloniki,,,"Andersson, Ulf",2625,,,0
4.624137931,3,"Greenfeld, Alon",2550,,,1,1988.??.??,A30,Thessaloniki ol (Men),,,,,,,2,29,,Jan-00,14,,Thessaloniki,,,"Andersson, Ulf",2625,,,0
8.224,1.32,"Andersson, Ulf",2605,,,0,1988.??.??,D36,Hoogovens,,,,,,,1,25,,1/2-1/2,?,,Wijk aan Zee,,,"Nikolic, Predrag",2630,,,0
7.146428571,1.285714286,"Andersson, Ulf",2605,,,1,1988.??.??,D78,Hoogovens,,,,,,,1,28,,1/2-1/2,?,,Wijk aan Zee,,,"Georgiev, Kiril",2595,,,0
5.232432432,1.810810811,"Andersson, Ulf",2605,,,1,1988.??.??,B46,Hoogovens,,,,,,,1,37,,0-1,?,,Wijk aan Zee,,,"Van der Wiel, John TH",2555,,,0
5.7775,1.475,"Andersson, Ulf",2605,,,3,1988.??.??,E11,Hoogovens,,,,,,,0,40,,0-1,?,,Wijk aan Zee,,,"Van der Sterren, Paul",2470,,,0
6.96875,0.9375,"Agdestein, Simen",2560,,,1,1988.??.??,E18,Hoogovens,,,,,,,1,32,,Jan-00,?,,Wijk aan Zee,,,"Andersson, Ulf",2605,,,0
6.244827586,1.482758621,"Andersson, Ulf",2605,,,0,1988.??.??,C09,Hoogovens,,,,,,,3,29,,1/2-1/2,?,,Wijk aan Zee,,,"Ljubojevic, Ljubomir",2610,,,0
7.66,0.733333333,"Huebner, Robert",2595,,,0,1988.??.??,A29,Hoogovens,,,,,,,0,15,,1/2-1/2,?,,Wijk aan Zee,,,"Andersson, Ulf",2605,,,0
6.2875,1.291666667,"Andersson, Ulf",2605,,,6,1988.??.??,E20,Hoogovens,,,,,,,1,48,,1/2-1/2,?,,Wijk aan Zee,,,"Hansen, Curt",2560,,,0
5.997222222,1.222222222,"Karpov, Anatoly",2715,,,2,1988.??.??,E02,Hoogovens,,,,,,,3,36,,1/2-1/2,?,,Wijk aan Zee,,,"Andersson, Ulf",2605,,,0
8.079069767,1.395348837,"Piket, Jeroen",2470,,,1,1988.??.??,A25,Hoogovens,,,,,,,2,43,,Jan-00,?,,Wijk aan Zee,,,"Andersson, Ulf",2605,,,0
6.9625,1,"Sosonko, Gennadi",2535,,,0,1988.??.??,D26,Hoogovens,,,,,,,0,16,,1/2-1/2,?,,Wijk aan Zee,,,"Andersson, Ulf",2605,,,0
6.561111111,1.111111111,"Tal, Mihail",2630,,,0,1988.??.??,A38,Hoogovens,,,,,,,2,18,,1/2-1/2,?,,Wijk aan Zee,,,"Andersson, Ulf",2605,,,0
6.487755102,1.244897959,"Andersson, Ulf",2605,,,4,1988.??.??,D56,Hoogovens,,,,,,,2,49,,1/2-1/2,?,,Wijk aan Zee,,,"Farago, Ivan",2475,,,0
9.008571429,1.571428571,"Andersson, Ulf",2620,,,2,1989.??.??,C11,Cannes schev,,,,,,,0,35,,0-1,?,,Cannes,,,"Renet, Olivier",2480,,,0
5.5,2.391304348,"Andersson, Ulf",2620,,,9,1989.??.??,A30,Cannes schev,,,,,,,1,46,,0-1,?,,Cannes,,,"Miralles, Gilles",2400,,,0
5.9,1.636363636,"Andersson, Ulf",2620,,,2,1989.??.??,D24,Cannes schev,,,,,,,1,33,,1/2-1/2,?,,Cannes,,,"Lautier, Joel",2450,,,0
7.259259259,2.185185185,"Renet, Olivier",2480,,,0,1989.??.??,D59,Cannes schev,,,,,,,0,27,,1/2-1/2,?,,Cannes,,,"Andersson, Ulf",2620,,,0
7.445238095,2.571428571,"Miralles, Gilles",2400,,,0,1989.??.??,E05,Cannes schev,,,,,,,1,42,,Jan-00,?,,Cannes,,,"Andersson, Ulf",2620,,,0
8.175,1,"Lautier, Joel",2450,,,0,1989.??.??,A26,Cannes schev,,,,,,,2,40,,Jan-00,?,,Cannes,,,"Andersson, Ulf",2620,,,0
7.334146341,2.024390244,"Anand, Viswanathan",2515,,,0,1989.??.??,D94,Cannes schev,,,,,,,2,41,,Jan-00,?,,Cannes,,,"Andersson, Ulf",2620,,,0
5.029545455,1.136363636,"Adams, Michael",2495,,,1,1989.??.??,A30,Cannes schev,,,,,,,1,44,,1/2-1/2,?,,Cannes,,,"Andersson, Ulf",2620,,,0
5.830769231,2.4,"Andersson, Ulf",2620,,,0,1989.??.??,C07,Cannes schev,,,,,,,3,65,,1/2-1/2,?,,Cannes,,,"Anand, Viswanathan",2515,,,0
9.251724138,1.655172414,"Andersson, Ulf",2620,,,0,1989.??.??,B46,Cannes schev,,,,,,,2,29,,1/2-1/2,?,,Cannes,,,"Adams, Michael",2495,,,0
7.81,0.8,"Andersson, Ulf",2635,,,0,1989.??.??,A47,Clermont Ferrand,,,,,,,0,20,,1/2-1/2,?,,Clermont Ferrand,,,"Spassky, Boris V",2580,,,0
6.142857143,0.857142857,"Nogueiras, Jesus",2560,,,0,1989.??.??,E18,Clermont Ferrand,,,,,,,0,14,,1/2-1/2,?,,Clermont Ferrand,,,"Andersson, Ulf",2635,,,0
8.498333333,1.983333333,"Andersson, Ulf",2635,,,3,1989.??.??,C07,Clermont Ferrand,,,,,,,1,60,,1/2-1/2,?,,Clermont Ferrand,,,"Lautier, Joel",2465,,,0
